step,avg_score
100,0.62
200,0.29
300,0.18
400,0.5
500,0.33
600,0.39
700,0.36
800,0.6
900,0.45
1000,0.47
1100,0.58
1200,0.65
1300,0.28
1400,0.56
1500,0.67
1600,0.57
1700,0.73
1800,0.52
1900,0.43
2000,0.56
2100,0.29
2200,0.56
2300,0.68
2400,0.63
2500,0.61
2600,0.57
2700,0.76
2800,0.76
2900,0.43
3000,0.42
3100,0.45
3200,0.62
3300,0.68
3400,0.6
3500,0.57
3600,0.48
3700,0.72
3800,0.6
3900,0.64
4000,0.3
4100,0.52
4200,0.5
4300,0.62
4400,0.53
4500,0.63
4600,0.41
4700,0.65
4800,0.77
4900,0.73
5000,0.73
5100,0.71
5200,0.7
5300,0.69
5400,0.83
5500,0.71
5600,0.58
5700,0.61
5800,0.68
5900,0.76
6000,0.6
6100,0.8
6200,0.56
6300,0.5
6400,0.52
6500,0.61
6600,0.65
6700,0.59
6800,0.8
6900,0.68
7000,0.79
7100,0.63
7200,0.69
7300,0.61
7400,0.87
7500,0.71
7600,0.53
7700,0.81
7800,0.69
7900,0.62
8000,0.72
8100,0.76
8200,0.67
8300,0.55
8400,0.54
8500,0.7
8600,0.83
8700,0.71
8800,0.61
8900,0.68
9000,0.68
9100,0.61
9200,0.84
9300,0.67
9400,0.65
9500,0.69
9600,0.71
9700,0.77
9800,0.58
9900,0.78
10000,0.7
10100,0.64
10200,0.71
10300,0.92
10400,0.5
10500,0.75
10600,0.7
10700,0.72
10800,0.86
10900,0.83
11000,0.76
11100,0.7
11200,0.86
11300,0.68
11400,0.76
11500,0.74
11600,0.76
11700,0.77
11800,0.68
11900,0.79
12000,0.77
12100,0.82
12200,0.71
12300,0.72
12400,0.88
12500,0.79
12600,0.69
12700,0.81
12800,0.78
12900,0.58
13000,0.8
13100,0.58
13200,0.73
13300,0.6
13400,0.83
13500,0.9
13600,0.79
13700,0.81
13800,0.85
13900,0.55
14000,0.71
14100,0.78
14200,0.79
14300,0.84
14400,0.79
14500,0.79
14600,0.71
14700,0.83
14800,0.78
14900,0.72
15000,0.75
15100,0.79
15200,0.88
15300,0.81
15400,0.74
15500,0.72
15600,0.76
15700,0.72
15800,0.65
15900,0.76
16000,0.87
16100,0.72
16200,0.79
16300,0.79
16400,0.81
16500,0.83
16600,0.83
16700,0.77
16800,0.72
16900,0.73
17000,0.74
17100,0.84
17200,0.79
17300,0.85
17400,0.8
17500,0.8
17600,0.88
17700,0.84
17800,0.72
17900,0.81
18000,0.84
18100,0.8
18200,0.8
18300,0.82
18400,0.88
18500,0.85
18600,0.78
18700,0.8
18800,0.71
18900,0.81
19000,0.89
19100,0.72
19200,0.67
19300,0.86
19400,0.75
19500,0.84
19600,0.85
19700,0.76
19800,0.79
19900,0.76
20000,0.88
20100,0.82
20200,0.61
20300,0.85
20400,0.76
20500,0.82
20600,0.82
20700,0.86
20800,0.81
20900,0.86
21000,0.78
21100,0.83
21200,0.76
21300,0.8
21400,0.69
21500,0.8
21600,0.81
21700,0.82
21800,0.74
21900,0.7
22000,0.67
22100,0.84
22200,0.83
22300,0.78
22400,0.86
22500,0.86
22600,0.73
22700,0.86
22800,0.86
22900,0.75
23000,0.84
23100,0.79
23200,0.8
23300,0.81
23400,0.77
23500,0.76
23600,0.88
23700,0.86
23800,0.77
23900,0.7
24000,0.81
24100,0.93
24200,0.83
24300,0.77
24400,0.68
24500,0.83
24600,0.8
24700,0.83
24800,0.81
24900,0.82
25000,0.71
25100,0.84
25200,0.72
25300,0.86
25400,0.79
25500,0.81
25600,0.73
25700,0.84
25800,0.85
25900,0.8
26000,0.87
26100,0.83
26200,0.86
26300,0.81
26400,0.7
26500,0.85
26600,0.88
26700,0.82
26800,0.79
26900,0.83
27000,0.87
27100,0.78
27200,0.83
27300,0.8
27400,0.83
27500,0.74
27600,0.85
27700,0.76
27800,0.89
27900,0.92
28000,0.74
28100,0.85
28200,0.79
28300,0.88
28400,0.89
28500,0.84
28600,0.88
28700,0.83
28800,0.74
28900,0.77
29000,0.85
29100,0.71
29200,0.78
29300,0.65
29400,0.81
29500,0.83
29600,0.85
29700,0.72
29800,0.86
29900,0.84
30000,0.81
