step,avg_score
100,0.68
200,0.43
300,0.28
400,0.56
500,0.27
600,0.3
700,0.22
800,0.6
900,0.25
1000,0.43
1100,0.54
1200,0.51
1300,0.23
1400,0.44
1500,0.6
1600,0.11
1700,0.53
1800,0.37
1900,0.49
2000,0.61
2100,0.44
2200,0.28
2300,0.19
2400,0.55
2500,0.55
2600,0.44
2700,0.16
2800,0.54
2900,0.46
3000,0.5
3100,0.49
3200,0.44
3300,0.46
3400,0.55
3500,0.46
3600,0.59
3700,0.61
3800,0.54
3900,0.43
4000,0.53
4100,0.64
4200,0.64
4300,0.65
4400,0.64
4500,0.58
4600,0.69
4700,0.57
4800,0.51
4900,0.25
5000,0.61
5100,0.63
5200,0.72
5300,0.54
5400,0.5
5500,0.4
5600,0.65
5700,0.53
5800,0.6
5900,0.65
6000,0.41
6100,0.67
6200,0.74
6300,0.64
6400,0.73
6500,0.54
6600,0.3
6700,0.58
6800,0.6
6900,0.52
7000,0.5
7100,0.32
7200,0.34
7300,0.48
7400,0.57
7500,0.64
7600,0.65
7700,0.65
7800,0.61
7900,0.59
8000,0.6
8100,0.51
8200,0.56
8300,0.64
8400,0.52
8500,0.59
8600,0.76
8700,0.67
8800,0.47
8900,0.53
9000,0.53
9100,0.64
9200,0.76
9300,0.7
9400,0.42
9500,0.64
9600,0.73
9700,0.79
9800,0.59
9900,0.7
10000,0.59
10100,0.67
10200,0.74
10300,0.54
10400,0.7
10500,0.52
10600,0.66
10700,0.69
10800,0.55
10900,0.56
11000,0.83
11100,0.82
11200,0.56
11300,0.59
11400,0.78
11500,0.71
11600,0.66
11700,0.62
11800,0.62
11900,0.55
12000,0.59
12100,0.7
12200,0.7
12300,0.69
12400,0.77
12500,0.85
12600,0.64
12700,0.7
12800,0.75
12900,0.54
13000,0.71
13100,0.66
13200,0.72
13300,0.61
13400,0.68
13500,0.58
13600,0.77
13700,0.43
13800,0.62
13900,0.68
14000,0.62
14100,0.71
14200,0.66
14300,0.64
14400,0.45
14500,0.8
14600,0.58
14700,0.78
14800,0.73
14900,0.72
15000,0.78
15100,0.6
15200,0.61
15300,0.85
15400,0.81
15500,0.65
15600,0.66
15700,0.42
15800,0.64
15900,0.85
16000,0.82
16100,0.68
16200,0.75
16300,0.69
16400,0.66
16500,0.63
16600,0.72
16700,0.77
16800,0.61
16900,0.6
17000,0.64
17100,0.72
17200,0.63
17300,0.79
17400,0.53
17500,0.64
17600,0.75
17700,0.75
17800,0.82
17900,0.64
18000,0.65
18100,0.81
18200,0.62
18300,0.66
18400,0.56
18500,0.54
18600,0.68
18700,0.58
18800,0.64
18900,0.89
19000,0.52
19100,0.72
19200,0.74
19300,0.74
19400,0.59
19500,0.71
19600,0.49
19700,0.83
19800,0.88
19900,0.78
20000,0.67
20100,0.74
20200,0.78
20300,0.75
20400,0.64
20500,0.59
20600,0.73
20700,0.72
20800,0.55
20900,0.73
21000,0.68
21100,0.63
21200,0.79
21300,0.54
21400,0.75
21500,0.66
21600,0.74
21700,0.61
21800,0.78
21900,0.76
22000,0.59
22100,0.54
22200,0.55
22300,0.74
22400,0.66
22500,0.72
22600,0.82
22700,0.59
22800,0.54
22900,0.47
23000,0.72
23100,0.67
23200,0.8
23300,0.76
23400,0.75
23500,0.65
23600,0.57
23700,0.76
23800,0.81
23900,0.64
24000,0.65
24100,0.67
24200,0.78
24300,0.65
24400,0.66
24500,0.84
24600,0.76
24700,0.73
24800,0.69
24900,0.59
25000,0.76
25100,0.74
25200,0.75
25300,0.81
25400,0.72
25500,0.7
25600,0.71
25700,0.82
25800,0.69
25900,0.71
26000,0.78
26100,0.72
26200,0.85
26300,0.76
26400,0.73
26500,0.82
26600,0.85
26700,0.84
26800,0.79
26900,0.63
27000,0.78
27100,0.68
27200,0.68
27300,0.72
27400,0.82
27500,0.77
27600,0.67
27700,0.84
27800,0.65
27900,0.78
28000,0.79
28100,0.77
28200,0.66
28300,0.75
28400,0.6
28500,0.85
28600,0.67
28700,0.86
28800,0.77
28900,0.72
29000,0.85
29100,0.67
29200,0.51
29300,0.69
29400,0.78
29500,0.81
29600,0.7
29700,0.87
29800,0.75
29900,0.82
30000,0.78
