step,avg_score
100,0.48
200,0.22
300,0.26
400,0.31
500,0.29
600,0.64
700,0.59
800,0.55
900,0.31
1000,0.58
1100,0.57
1200,0.35
1300,0.19
1400,0.74
1500,0.57
1600,0.42
1700,0.43
1800,0.58
1900,0.48
2000,0.56
2100,0.49
2200,0.59
2300,0.57
2400,0.62
2500,0.74
2600,0.59
2700,0.5
2800,0.6
2900,0.4
3000,0.24
3100,0.67
3200,0.4
3300,0.39
3400,0.43
3500,0.66
3600,0.74
3700,0.46
3800,0.77
3900,0.74
4000,0.59
4100,0.53
4200,0.56
4300,0.38
4400,0.24
4500,0.54
4600,0.59
4700,0.43
4800,0.56
4900,0.44
5000,0.72
5100,0.67
5200,0.44
5300,0.67
5400,0.59
5500,0.59
5600,0.36
5700,0.36
5800,0.68
5900,0.68
6000,0.58
6100,0.79
6200,0.76
6300,0.4
6400,0.71
6500,0.65
6600,0.3
6700,0.65
6800,0.58
6900,0.75
7000,0.8
7100,0.63
7200,0.59
7300,0.75
7400,0.64
7500,0.64
7600,0.46
7700,0.56
7800,0.54
7900,0.67
8000,0.75
8100,0.58
8200,0.74
8300,0.44
8400,0.74
8500,0.73
8600,0.69
8700,0.57
8800,0.7
8900,0.57
9000,0.66
9100,0.56
9200,0.47
9300,0.57
9400,0.79
9500,0.42
9600,0.45
9700,0.71
9800,0.36
9900,0.54
10000,0.77
10100,0.66
10200,0.56
10300,0.34
10400,0.78
10500,0.45
10600,0.55
10700,0.65
10800,0.71
10900,0.67
11000,0.65
11100,0.74
11200,0.84
11300,0.7
11400,0.46
11500,0.72
11600,0.68
11700,0.69
11800,0.66
11900,0.79
12000,0.72
12100,0.75
12200,0.76
12300,0.67
12400,0.68
12500,0.75
12600,0.68
12700,0.83
12800,0.68
12900,0.64
13000,0.72
13100,0.7
13200,0.75
13300,0.62
13400,0.77
13500,0.59
13600,0.87
13700,0.62
13800,0.51
13900,0.58
14000,0.61
14100,0.73
14200,0.74
14300,0.57
14400,0.62
14500,0.7
14600,0.74
14700,0.76
14800,0.58
14900,0.71
15000,0.75
15100,0.72
15200,0.8
15300,0.59
15400,0.75
15500,0.74
15600,0.54
15700,0.77
15800,0.6
15900,0.67
16000,0.63
16100,0.79
16200,0.59
16300,0.69
16400,0.58
16500,0.68
16600,0.76
16700,0.8
16800,0.76
16900,0.7
17000,0.72
17100,0.57
17200,0.82
17300,0.77
17400,0.63
17500,0.76
17600,0.68
17700,0.82
17800,0.78
17900,0.6
18000,0.73
18100,0.59
18200,0.76
18300,0.66
18400,0.67
18500,0.75
18600,0.61
18700,0.73
18800,0.7
18900,0.75
19000,0.61
19100,0.66
19200,0.71
19300,0.65
19400,0.67
19500,0.63
19600,0.4
19700,0.76
19800,0.75
19900,0.73
20000,0.74
20100,0.64
20200,0.82
20300,0.74
20400,0.7
20500,0.72
20600,0.81
20700,0.86
20800,0.76
20900,0.85
21000,0.68
21100,0.82
21200,0.61
21300,0.73
21400,0.85
21500,0.8
21600,0.69
21700,0.6
21800,0.64
21900,0.74
22000,0.72
22100,0.86
22200,0.59
22300,0.79
22400,0.83
22500,0.75
22600,0.74
22700,0.56
22800,0.85
22900,0.69
23000,0.6
23100,0.83
23200,0.61
23300,0.69
23400,0.75
23500,0.78
23600,0.83
23700,0.84
23800,0.67
23900,0.56
24000,0.76
24100,0.73
24200,0.76
24300,0.52
24400,0.83
24500,0.84
24600,0.67
24700,0.84
24800,0.78
24900,0.66
25000,0.68
25100,0.77
25200,0.86
25300,0.7
25400,0.85
25500,0.87
25600,0.79
25700,0.72
25800,0.61
25900,0.79
26000,0.63
26100,0.69
26200,0.78
26300,0.78
26400,0.83
26500,0.69
26600,0.77
26700,0.73
26800,0.79
26900,0.8
27000,0.82
27100,0.73
27200,0.54
27300,0.77
27400,0.79
27500,0.85
27600,0.8
27700,0.69
27800,0.67
27900,0.78
28000,0.76
28100,0.83
28200,0.8
28300,0.8
28400,0.56
28500,0.69
28600,0.81
28700,0.72
28800,0.85
28900,0.66
29000,0.86
29100,0.7
29200,0.73
29300,0.71
29400,0.79
29500,0.78
29600,0.78
29700,0.85
29800,0.86
29900,0.81
30000,0.62
