step,avg_score
100,0.39
200,0.4
300,0.23
400,0.41
500,0.57
600,0.17
700,0.66
800,0.38
900,0.34
1000,0.73
1100,0.41
1200,0.63
1300,0.78
1400,0.45
1500,0.58
1600,0.57
1700,0.28
1800,0.47
1900,0.67
2000,0.54
2100,0.55
2200,0.47
2300,0.54
2400,0.57
2500,0.49
2600,0.51
2700,0.48
2800,0.63
2900,0.54
3000,0.43
3100,0.45
3200,0.42
3300,0.7
3400,0.46
3500,0.34
3600,0.52
3700,0.64
3800,0.7
3900,0.48
4000,0.52
4100,0.15
4200,0.73
4300,0.55
4400,0.6
4500,0.48
4600,0.74
4700,0.45
4800,0.62
4900,0.62
5000,0.63
5100,0.74
5200,0.58
5300,0.32
5400,0.81
5500,0.53
5600,0.63
5700,0.62
5800,0.35
5900,0.42
6000,0.74
6100,0.36
6200,0.6
6300,0.61
6400,0.61
6500,0.53
6600,0.46
6700,0.54
6800,0.59
6900,0.71
7000,0.5
7100,0.67
7200,0.73
7300,0.56
7400,0.83
7500,0.66
7600,0.52
7700,0.77
7800,0.68
7900,0.54
8000,0.63
8100,0.66
8200,0.59
8300,0.79
8400,0.77
8500,0.65
8600,0.65
8700,0.35
8800,0.58
8900,0.43
9000,0.53
9100,0.44
9200,0.68
9300,0.45
9400,0.77
9500,0.74
9600,0.63
9700,0.82
9800,0.68
9900,0.62
10000,0.66
10100,0.8
10200,0.39
10300,0.67
10400,0.75
10500,0.76
10600,0.74
10700,0.71
10800,0.63
10900,0.57
11000,0.64
11100,0.66
11200,0.68
11300,0.71
11400,0.55
11500,0.74
11600,0.7
11700,0.66
11800,0.54
11900,0.84
12000,0.75
12100,0.63
12200,0.68
12300,0.68
12400,0.79
12500,0.71
12600,0.79
12700,0.7
12800,0.69
12900,0.56
13000,0.77
13100,0.71
13200,0.72
13300,0.78
13400,0.62
13500,0.77
13600,0.59
13700,0.59
13800,0.61
13900,0.68
14000,0.53
14100,0.75
14200,0.8
14300,0.71
14400,0.76
14500,0.58
14600,0.72
14700,0.76
14800,0.62
14900,0.84
15000,0.72
15100,0.7
15200,0.81
15300,0.85
15400,0.67
15500,0.76
15600,0.37
15700,0.67
15800,0.74
15900,0.65
16000,0.8
16100,0.62
16200,0.6
16300,0.69
16400,0.59
16500,0.48
16600,0.77
16700,0.76
16800,0.74
16900,0.57
17000,0.7
17100,0.66
17200,0.67
17300,0.55
17400,0.44
17500,0.42
17600,0.79
17700,0.61
17800,0.68
17900,0.86
18000,0.54
18100,0.69
18200,0.6
18300,0.77
18400,0.6
18500,0.81
18600,0.76
18700,0.61
18800,0.82
18900,0.68
19000,0.77
19100,0.56
19200,0.75
19300,0.62
19400,0.71
19500,0.76
19600,0.69
19700,0.72
19800,0.75
19900,0.62
20000,0.76
20100,0.77
20200,0.62
20300,0.77
20400,0.85
20500,0.78
20600,0.74
20700,0.72
20800,0.72
20900,0.81
21000,0.77
21100,0.77
21200,0.61
21300,0.81
21400,0.71
21500,0.69
21600,0.62
21700,0.71
21800,0.79
21900,0.69
22000,0.75
22100,0.7
22200,0.61
22300,0.6
22400,0.83
22500,0.79
22600,0.66
22700,0.8
22800,0.78
22900,0.75
23000,0.83
23100,0.7
23200,0.77
23300,0.7
23400,0.67
23500,0.68
23600,0.51
23700,0.82
23800,0.54
23900,0.66
24000,0.56
24100,0.79
24200,0.8
24300,0.75
24400,0.88
24500,0.77
24600,0.77
24700,0.64
24800,0.7
24900,0.67
25000,0.69
25100,0.84
25200,0.82
25300,0.79
25400,0.64
25500,0.73
25600,0.74
25700,0.83
25800,0.78
25900,0.75
26000,0.77
26100,0.54
26200,0.52
26300,0.83
26400,0.78
26500,0.79
26600,0.67
26700,0.84
26800,0.6
26900,0.73
27000,0.63
27100,0.83
27200,0.7
27300,0.68
27400,0.78
27500,0.83
27600,0.62
27700,0.81
27800,0.51
27900,0.75
28000,0.76
28100,0.76
28200,0.84
28300,0.72
28400,0.66
28500,0.76
28600,0.65
28700,0.57
28800,0.63
28900,0.77
29000,0.74
29100,0.66
29200,0.77
29300,0.76
29400,0.63
29500,0.85
29600,0.88
29700,0.75
29800,0.71
29900,0.79
30000,0.76
