step,avg_score
100,0.75
200,0.39
300,0.59
400,0.61
500,0.63
600,0.2
700,0.28
800,0.48
900,0.65
1000,0.49
1100,0.36
1200,0.36
1300,0.68
1400,0.55
1500,0.38
1600,0.6
1700,0.6
1800,0.32
1900,0.56
2000,0.62
2100,0.38
2200,0.41
2300,0.72
2400,0.53
2500,0.56
2600,0.7
2700,0.65
2800,0.48
2900,0.68
3000,0.54
3100,0.56
3200,0.79
3300,0.27
3400,0.58
3500,0.62
3600,0.45
3700,0.71
3800,0.73
3900,0.84
4000,0.37
4100,0.66
4200,0.51
4300,0.54
4400,0.6
4500,0.49
4600,0.61
4700,0.65
4800,0.53
4900,0.61
5000,0.81
5100,0.65
5200,0.65
5300,0.72
5400,0.58
5500,0.43
5600,0.69
5700,0.67
5800,0.67
5900,0.73
6000,0.5
6100,0.72
6200,0.71
6300,0.73
6400,0.59
6500,0.77
6600,0.73
6700,0.87
6800,0.58
6900,0.63
7000,0.77
7100,0.3
7200,0.73
7300,0.5
7400,0.71
7500,0.63
7600,0.74
7700,0.73
7800,0.56
7900,0.63
8000,0.75
8100,0.73
8200,0.78
8300,0.57
8400,0.53
8500,0.78
8600,0.66
8700,0.66
8800,0.77
8900,0.68
9000,0.62
9100,0.67
9200,0.57
9300,0.74
9400,0.68
9500,0.61
9600,0.54
9700,0.83
9800,0.69
9900,0.67
10000,0.64
10100,0.77
10200,0.5
10300,0.44
10400,0.71
10500,0.43
10600,0.56
10700,0.67
10800,0.75
10900,0.57
11000,0.7
11100,0.6
11200,0.7
11300,0.79
11400,0.75
11500,0.72
11600,0.79
11700,0.83
11800,0.56
11900,0.49
12000,0.69
12100,0.72
12200,0.7
12300,0.71
12400,0.73
12500,0.71
12600,0.86
12700,0.76
12800,0.73
12900,0.83
13000,0.65
13100,0.81
13200,0.63
13300,0.81
13400,0.61
13500,0.76
13600,0.7
13700,0.73
13800,0.76
13900,0.83
14000,0.73
14100,0.78
14200,0.73
14300,0.73
14400,0.75
14500,0.68
14600,0.83
14700,0.67
14800,0.8
14900,0.74
15000,0.63
15100,0.79
15200,0.77
15300,0.72
15400,0.76
15500,0.73
15600,0.75
15700,0.79
15800,0.76
15900,0.82
16000,0.64
16100,0.72
16200,0.82
16300,0.74
16400,0.81
16500,0.68
16600,0.82
16700,0.83
16800,0.81
16900,0.89
17000,0.55
17100,0.74
17200,0.74
17300,0.72
17400,0.76
17500,0.8
17600,0.75
17700,0.76
17800,0.72
17900,0.87
18000,0.52
18100,0.81
18200,0.71
18300,0.86
18400,0.81
18500,0.78
18600,0.81
18700,0.78
18800,0.81
18900,0.71
19000,0.72
19100,0.83
19200,0.77
19300,0.64
19400,0.74
19500,0.87
19600,0.56
19700,0.73
19800,0.82
19900,0.83
20000,0.55
20100,0.79
20200,0.66
20300,0.83
20400,0.83
20500,0.64
20600,0.67
20700,0.76
20800,0.84
20900,0.54
21000,0.9
21100,0.66
21200,0.73
21300,0.81
21400,0.67
21500,0.68
21600,0.78
21700,0.82
21800,0.81
21900,0.79
22000,0.77
22100,0.8
22200,0.82
22300,0.86
22400,0.83
22500,0.77
22600,0.82
22700,0.72
22800,0.78
22900,0.84
23000,0.68
23100,0.69
23200,0.86
23300,0.8
23400,0.76
23500,0.9
23600,0.85
23700,0.72
23800,0.74
23900,0.73
24000,0.85
24100,0.82
24200,0.69
24300,0.86
24400,0.82
24500,0.78
24600,0.77
24700,0.84
24800,0.73
24900,0.8
25000,0.71
25100,0.78
25200,0.83
25300,0.86
25400,0.71
25500,0.82
25600,0.81
25700,0.75
25800,0.8
25900,0.82
26000,0.77
26100,0.83
26200,0.81
26300,0.81
26400,0.85
26500,0.76
26600,0.83
26700,0.86
26800,0.7
26900,0.71
27000,0.81
27100,0.81
27200,0.9
27300,0.83
27400,0.73
27500,0.85
27600,0.84
27700,0.89
27800,0.82
27900,0.88
28000,0.92
28100,0.8
28200,0.87
28300,0.86
28400,0.86
28500,0.82
28600,0.78
28700,0.77
28800,0.83
28900,0.86
29000,0.81
29100,0.8
29200,0.87
29300,0.82
29400,0.81
29500,0.82
29600,0.8
29700,0.77
29800,0.75
29900,0.84
30000,0.87
