step,avg_score
100,0.63
200,0.64
300,0.4
400,0.52
500,0.55
600,0.49
700,0.32
800,0.65
900,0.7
1000,0.43
1100,0.4
1200,0.54
1300,0.68
1400,0.4
1500,0.54
1600,0.49
1700,0.68
1800,0.71
1900,0.71
2000,0.61
2100,0.23
2200,0.75
2300,0.43
2400,0.67
2500,0.78
2600,0.66
2700,0.49
2800,0.47
2900,0.63
3000,0.33
3100,0.49
3200,0.74
3300,0.4
3400,0.64
3500,0.6
3600,0.26
3700,0.65
3800,0.65
3900,0.74
4000,0.51
4100,0.62
4200,0.63
4300,0.63
4400,0.66
4500,0.66
4600,0.76
4700,0.7
4800,0.63
4900,0.69
5000,0.81
5100,0.64
5200,0.61
5300,0.75
5400,0.79
5500,0.76
5600,0.85
5700,0.74
5800,0.7
5900,0.43
6000,0.65
6100,0.66
6200,0.61
6300,0.69
6400,0.75
6500,0.45
6600,0.88
6700,0.71
6800,0.58
6900,0.55
7000,0.61
7100,0.66
7200,0.57
7300,0.71
7400,0.62
7500,0.8
7600,0.59
7700,0.74
7800,0.81
7900,0.45
8000,0.65
8100,0.86
8200,0.76
8300,0.75
8400,0.66
8500,0.76
8600,0.64
8700,0.78
8800,0.74
8900,0.7
9000,0.76
9100,0.68
9200,0.64
9300,0.8
9400,0.66
9500,0.68
9600,0.88
9700,0.81
9800,0.69
9900,0.75
10000,0.77
10100,0.67
10200,0.86
10300,0.73
10400,0.89
10500,0.59
10600,0.72
10700,0.77
10800,0.69
10900,0.88
11000,0.89
11100,0.73
11200,0.68
11300,0.77
11400,0.82
11500,0.68
11600,0.79
11700,0.72
11800,0.7
11900,0.72
12000,0.78
12100,0.78
12200,0.82
12300,0.67
12400,0.74
12500,0.81
12600,0.77
12700,0.79
12800,0.68
12900,0.72
13000,0.75
13100,0.77
13200,0.83
13300,0.82
13400,0.77
13500,0.7
13600,0.74
13700,0.87
13800,0.8
13900,0.7
14000,0.57
14100,0.58
14200,0.79
14300,0.83
14400,0.83
14500,0.55
14600,0.85
14700,0.78
14800,0.82
14900,0.7
15000,0.75
15100,0.88
15200,0.68
15300,0.66
15400,0.89
15500,0.71
15600,0.76
15700,0.69
15800,0.77
15900,0.74
16000,0.72
16100,0.81
16200,0.82
16300,0.85
16400,0.7
16500,0.76
16600,0.71
16700,0.79
16800,0.77
16900,0.84
17000,0.82
17100,0.87
17200,0.73
17300,0.64
17400,0.84
17500,0.83
17600,0.88
17700,0.73
17800,0.75
17900,0.74
18000,0.8
18100,0.82
18200,0.81
18300,0.7
18400,0.75
18500,0.88
18600,0.73
18700,0.79
18800,0.83
18900,0.79
19000,0.81
19100,0.81
19200,0.72
19300,0.8
19400,0.83
19500,0.76
19600,0.83
19700,0.86
19800,0.79
19900,0.84
20000,0.85
20100,0.79
20200,0.86
20300,0.72
20400,0.72
20500,0.83
20600,0.62
20700,0.78
20800,0.87
20900,0.84
21000,0.85
21100,0.76
21200,0.86
21300,0.83
21400,0.88
21500,0.68
21600,0.82
21700,0.74
21800,0.79
21900,0.67
22000,0.9
22100,0.85
22200,0.8
22300,0.78
22400,0.76
22500,0.71
22600,0.75
22700,0.84
22800,0.87
22900,0.83
23000,0.72
23100,0.9
23200,0.79
23300,0.86
23400,0.78
23500,0.75
23600,0.9
23700,0.86
23800,0.79
23900,0.83
24000,0.86
24100,0.82
24200,0.79
24300,0.86
24400,0.9
24500,0.75
24600,0.88
24700,0.82
24800,0.86
24900,0.82
25000,0.83
25100,0.82
25200,0.82
25300,0.86
25400,0.89
25500,0.84
25600,0.91
25700,0.81
25800,0.8
25900,0.87
26000,0.81
26100,0.85
26200,0.79
26300,0.8
26400,0.79
26500,0.92
26600,0.81
26700,0.85
26800,0.78
26900,0.86
27000,0.83
27100,0.86
27200,0.83
27300,0.88
27400,0.83
27500,0.76
27600,0.83
27700,0.83
27800,0.83
27900,0.75
28000,0.73
28100,0.85
28200,0.8
28300,0.83
28400,0.78
28500,0.87
28600,0.85
28700,0.78
28800,0.82
28900,0.86
29000,0.86
29100,0.83
29200,0.8
29300,0.88
29400,0.8
29500,0.82
29600,0.88
29700,0.84
29800,0.8
29900,0.83
30000,0.82
