step,avg_score
100,0.62
200,0.4
300,0.73
400,0.73
500,0.53
600,0.43
700,0.62
800,0.41
900,0.82
1000,0.49
1100,0.24
1200,0.36
1300,0.42
1400,0.38
1500,0.67
1600,0.28
1700,0.48
1800,0.65
1900,0.08
2000,0.45
2100,0.62
2200,0.33
2300,0.64
2400,0.56
2500,0.4
2600,0.59
2700,0.64
2800,0.51
2900,0.57
3000,0.75
3100,0.5
3200,0.68
3300,0.62
3400,0.69
3500,0.59
3600,0.72
3700,0.76
3800,0.76
3900,0.67
4000,0.56
4100,0.51
4200,0.55
4300,0.76
4400,0.7
4500,0.52
4600,0.59
4700,0.59
4800,0.54
4900,0.6
5000,0.66
5100,0.59
5200,0.6
5300,0.63
5400,0.54
5500,0.49
5600,0.7
5700,0.68
5800,0.57
5900,0.5
6000,0.6
6100,0.57
6200,0.47
6300,0.46
6400,0.58
6500,0.69
6600,0.46
6700,0.53
6800,0.51
6900,0.48
7000,0.52
7100,0.36
7200,0.49
7300,0.55
7400,0.78
7500,0.74
7600,0.72
7700,0.6
7800,0.47
7900,0.43
8000,0.7
8100,0.78
8200,0.68
8300,0.59
8400,0.44
8500,0.75
8600,0.6
8700,0.77
8800,0.73
8900,0.77
9000,0.47
9100,0.61
9200,0.56
9300,0.6
9400,0.83
9500,0.66
9600,0.76
9700,0.8
9800,0.73
9900,0.61
10000,0.5
10100,0.59
10200,0.48
10300,0.55
10400,0.72
10500,0.78
10600,0.63
10700,0.7
10800,0.8
10900,0.47
11000,0.66
11100,0.76
11200,0.64
11300,0.62
11400,0.65
11500,0.66
11600,0.75
11700,0.64
11800,0.78
11900,0.38
12000,0.74
12100,0.83
12200,0.74
12300,0.62
12400,0.63
12500,0.72
12600,0.59
12700,0.84
12800,0.67
12900,0.63
13000,0.36
13100,0.63
13200,0.7
13300,0.58
13400,0.77
13500,0.63
13600,0.82
13700,0.56
13800,0.68
13900,0.53
14000,0.64
14100,0.71
14200,0.52
14300,0.75
14400,0.6
14500,0.65
14600,0.71
14700,0.54
14800,0.77
14900,0.74
15000,0.7
15100,0.78
15200,0.76
15300,0.79
15400,0.77
15500,0.8
15600,0.64
15700,0.62
15800,0.75
15900,0.73
16000,0.81
16100,0.74
16200,0.77
16300,0.6
16400,0.38
16500,0.63
16600,0.89
16700,0.72
16800,0.61
16900,0.68
17000,0.79
17100,0.73
17200,0.84
17300,0.67
17400,0.69
17500,0.77
17600,0.63
17700,0.74
17800,0.53
17900,0.73
18000,0.61
18100,0.78
18200,0.7
18300,0.8
18400,0.74
18500,0.7
18600,0.81
18700,0.65
18800,0.72
18900,0.75
19000,0.68
19100,0.78
19200,0.83
19300,0.58
19400,0.81
19500,0.73
19600,0.68
19700,0.72
19800,0.83
19900,0.69
20000,0.6
20100,0.75
20200,0.74
20300,0.69
20400,0.66
20500,0.8
20600,0.85
20700,0.63
20800,0.76
20900,0.69
21000,0.83
21100,0.86
21200,0.67
21300,0.64
21400,0.8
21500,0.78
21600,0.68
21700,0.77
21800,0.8
21900,0.62
22000,0.79
22100,0.85
22200,0.86
22300,0.63
22400,0.57
22500,0.79
22600,0.73
22700,0.63
22800,0.56
22900,0.67
23000,0.78
23100,0.79
23200,0.59
23300,0.79
23400,0.55
23500,0.75
23600,0.72
23700,0.59
23800,0.67
23900,0.71
24000,0.71
24100,0.74
24200,0.75
24300,0.85
24400,0.67
24500,0.62
24600,0.8
24700,0.53
24800,0.88
24900,0.81
25000,0.75
25100,0.72
25200,0.78
25300,0.74
25400,0.79
25500,0.7
25600,0.84
25700,0.76
25800,0.85
25900,0.7
26000,0.75
26100,0.74
26200,0.75
26300,0.78
26400,0.61
26500,0.72
26600,0.71
26700,0.81
26800,0.82
26900,0.78
27000,0.63
27100,0.79
27200,0.88
27300,0.8
27400,0.88
27500,0.59
27600,0.72
27700,0.82
27800,0.81
27900,0.84
28000,0.84
28100,0.72
28200,0.8
28300,0.86
28400,0.73
28500,0.72
28600,0.71
28700,0.68
28800,0.75
28900,0.72
29000,0.86
29100,0.72
29200,0.73
29300,0.77
29400,0.8
29500,0.63
29600,0.79
29700,0.81
29800,0.83
29900,0.83
30000,0.68
