step,avg_score
100,0.44
200,0.7
300,0.56
400,0.59
500,0.69
600,0.56
700,0.47
800,0.67
900,0.66
1000,0.56
1100,0.37
1200,0.66
1300,0.48
1400,0.41
1500,0.48
1600,0.43
1700,0.69
1800,0.63
1900,0.62
2000,0.64
2100,0.79
2200,0.72
2300,0.5
2400,0.7
2500,0.53
2600,0.75
2700,0.52
2800,0.62
2900,0.6
3000,0.54
3100,0.51
3200,0.73
3300,0.66
3400,0.41
3500,0.6
3600,0.81
3700,0.67
3800,0.68
3900,0.49
4000,0.66
4100,0.67
4200,0.43
4300,0.74
4400,0.7
4500,0.7
4600,0.85
4700,0.72
4800,0.51
4900,0.73
5000,0.69
5100,0.51
5200,0.61
5300,0.7
5400,0.59
5500,0.73
5600,0.63
5700,0.66
5800,0.67
5900,0.57
6000,0.65
6100,0.82
6200,0.79
6300,0.7
6400,0.55
6500,0.58
6600,0.76
6700,0.46
6800,0.5
6900,0.68
7000,0.45
7100,0.54
7200,0.77
7300,0.5
7400,0.7
7500,0.64
7600,0.5
7700,0.46
7800,0.76
7900,0.69
8000,0.69
8100,0.47
8200,0.69
8300,0.63
8400,0.68
8500,0.69
8600,0.79
8700,0.79
8800,0.72
8900,0.78
9000,0.77
9100,0.74
9200,0.63
9300,0.79
9400,0.66
9500,0.78
9600,0.75
9700,0.57
9800,0.76
9900,0.71
10000,0.65
10100,0.6
10200,0.72
10300,0.61
10400,0.68
10500,0.61
10600,0.46
10700,0.7
10800,0.81
10900,0.48
11000,0.63
11100,0.72
11200,0.82
11300,0.79
11400,0.83
11500,0.59
11600,0.7
11700,0.64
11800,0.71
11900,0.78
12000,0.64
12100,0.75
12200,0.68
12300,0.65
12400,0.5
12500,0.66
12600,0.71
12700,0.82
12800,0.72
12900,0.73
13000,0.77
13100,0.68
13200,0.7
13300,0.75
13400,0.71
13500,0.66
13600,0.69
13700,0.8
13800,0.61
13900,0.68
14000,0.67
14100,0.73
14200,0.75
14300,0.61
14400,0.72
14500,0.75
14600,0.62
14700,0.82
14800,0.79
14900,0.53
15000,0.67
15100,0.72
15200,0.77
15300,0.65
15400,0.83
15500,0.76
15600,0.8
15700,0.66
15800,0.9
15900,0.78
16000,0.57
16100,0.78
16200,0.62
16300,0.84
16400,0.72
16500,0.78
16600,0.79
16700,0.87
16800,0.72
16900,0.59
17000,0.8
17100,0.72
17200,0.74
17300,0.62
17400,0.75
17500,0.65
17600,0.79
17700,0.88
17800,0.76
17900,0.73
18000,0.8
18100,0.69
18200,0.84
18300,0.75
18400,0.72
18500,0.63
18600,0.83
18700,0.82
18800,0.79
18900,0.81
19000,0.72
19100,0.82
19200,0.79
19300,0.77
19400,0.65
19500,0.79
19600,0.73
19700,0.64
19800,0.81
19900,0.85
20000,0.73
20100,0.68
20200,0.76
20300,0.72
20400,0.76
20500,0.86
20600,0.75
20700,0.7
20800,0.76
20900,0.79
21000,0.86
21100,0.88
21200,0.81
21300,0.77
21400,0.76
21500,0.84
21600,0.81
21700,0.66
21800,0.77
21900,0.82
22000,0.87
22100,0.9
22200,0.86
22300,0.85
22400,0.82
22500,0.83
22600,0.78
22700,0.77
22800,0.79
22900,0.65
23000,0.76
23100,0.72
23200,0.87
23300,0.83
23400,0.87
23500,0.82
23600,0.84
23700,0.74
23800,0.73
23900,0.79
24000,0.87
24100,0.77
24200,0.73
24300,0.61
24400,0.63
24500,0.83
24600,0.82
24700,0.83
24800,0.78
24900,0.82
25000,0.81
25100,0.84
25200,0.88
25300,0.66
25400,0.78
25500,0.86
25600,0.9
25700,0.72
25800,0.61
25900,0.59
26000,0.82
26100,0.83
26200,0.83
26300,0.72
26400,0.76
26500,0.79
26600,0.78
26700,0.71
26800,0.89
26900,0.75
27000,0.76
27100,0.71
27200,0.79
27300,0.9
27400,0.76
27500,0.78
27600,0.76
27700,0.84
27800,0.81
27900,0.9
28000,0.85
28100,0.92
28200,0.88
28300,0.83
28400,0.78
28500,0.81
28600,0.83
28700,0.85
28800,0.77
28900,0.81
29000,0.72
29100,0.78
29200,0.88
29300,0.76
29400,0.89
29500,0.84
29600,0.87
29700,0.88
29800,0.79
29900,0.79
30000,0.82
