step,avg_score
100,0.0
200,0.31
300,0.03
400,0.12
500,0.0
600,0.11
700,0.11
800,0.03
900,0.34
1000,0.33
1100,0.07
1200,0.15
1300,0.24
1400,0.15
1500,0.49
1600,0.08
1700,0.32
1800,0.09
1900,0.45
2000,0.06
2100,0.16
2200,0.1
2300,0.2
2400,0.35
2500,0.43
2600,0.04
2700,0.2
2800,0.22
2900,0.11
3000,0.13
3100,0.2
3200,0.0
3300,0.15
3400,0.0
3500,0.12
3600,0.15
3700,0.31
3800,0.15
3900,0.29
4000,0.28
4100,0.14
4200,0.4
4300,0.07
4400,0.11
4500,0.06
4600,0.22
4700,0.0
4800,0.22
4900,0.07
5000,0.27
5100,0.0
5200,0.21
5300,0.29
5400,0.23
5500,0.0
5600,0.39
5700,0.17
5800,0.31
5900,0.27
6000,0.15
6100,0.22
6200,0.0
6300,0.12
6400,0.19
6500,0.44
6600,0.24
6700,0.35
6800,0.45
6900,0.1
7000,0.08
7100,0.09
7200,0.36
7300,0.33
7400,0.04
7500,0.03
7600,0.52
7700,0.24
7800,0.29
7900,0.1
8000,0.44
8100,0.32
8200,0.18
8300,0.15
8400,0.0
8500,0.28
8600,0.26
8700,0.27
8800,0.23
8900,0.0
9000,0.19
9100,0.26
9200,0.13
9300,0.2
9400,0.16
9500,0.14
9600,0.3
9700,0.29
9800,0.26
9900,0.31
10000,0.26
10100,0.3
10200,0.31
10300,0.34
10400,0.42
10500,0.0
10600,0.09
10700,0.47
10800,0.28
10900,0.1
11000,0.34
11100,0.18
11200,0.32
11300,0.26
11400,0.36
11500,0.37
11600,0.07
11700,0.29
11800,0.19
11900,0.41
12000,0.48
12100,0.35
12200,0.24
12300,0.37
12400,0.33
12500,0.31
12600,0.15
12700,0.3
12800,0.18
12900,0.05
13000,0.65
13100,0.27
13200,0.34
13300,0.18
13400,0.18
13500,0.26
13600,0.32
13700,0.25
13800,0.51
13900,0.33
14000,0.38
14100,0.48
14200,0.44
14300,0.41
14400,0.18
14500,0.48
14600,0.13
14700,0.21
14800,0.08
14900,0.0
15000,0.38
15100,0.46
15200,0.44
15300,0.38
15400,0.27
15500,0.38
15600,0.39
15700,0.12
15800,0.3
15900,0.2
16000,0.51
16100,0.26
16200,0.62
16300,0.28
16400,0.32
16500,0.17
16600,0.46
16700,0.34
16800,0.58
16900,0.25
17000,0.31
17100,0.2
17200,0.32
17300,0.48
17400,0.42
17500,0.32
17600,0.27
17700,0.64
17800,0.32
17900,0.56
18000,0.42
18100,0.31
18200,0.62
18300,0.18
18400,0.57
18500,0.32
18600,0.42
18700,0.3
18800,0.45
18900,0.6
19000,0.7
19100,0.52
19200,0.38
19300,0.53
19400,0.37
19500,0.39
19600,0.3
19700,0.53
19800,0.3
19900,0.36
20000,0.59
20100,0.5
20200,0.56
20300,0.49
20400,0.73
20500,0.13
20600,0.55
20700,0.62
20800,0.32
20900,0.44
21000,0.69
21100,0.47
21200,0.63
21300,0.36
21400,0.29
21500,0.34
21600,0.5
21700,0.53
21800,0.14
21900,0.38
22000,0.54
22100,0.42
22200,0.2
22300,0.52
22400,0.36
22500,0.55
22600,0.65
22700,0.5
22800,0.62
22900,0.31
23000,0.46
23100,0.54
23200,0.51
23300,0.59
23400,0.48
23500,0.49
23600,0.38
23700,0.33
23800,0.63
23900,0.72
24000,0.39
24100,0.36
24200,0.52
24300,0.55
24400,0.45
24500,0.69
24600,0.33
24700,0.38
24800,0.29
24900,0.67
25000,0.42
