step,avg_score
100,0.0
200,0.09
300,0.05
400,0.1
500,0.09
600,0.18
700,0.0
800,0.0
900,0.04
1000,0.2
1100,0.04
1200,0.15
1300,0.0
1400,0.25
1500,0.38
1600,0.11
1700,0.15
1800,0.11
1900,0.14
2000,0.36
2100,0.21
2200,0.26
2300,0.0
2400,0.0
2500,0.16
2600,0.04
2700,0.16
2800,0.35
2900,0.25
3000,0.34
3100,0.25
3200,0.12
3300,0.06
3400,0.18
3500,0.17
3600,0.22
3700,0.19
3800,0.02
3900,0.26
4000,0.17
4100,0.13
4200,0.02
4300,0.15
4400,0.26
4500,0.36
4600,0.05
4700,0.21
4800,0.18
4900,0.18
5000,0.0
5100,0.0
5200,0.08
5300,0.39
5400,0.03
5500,0.27
5600,0.42
5700,0.55
5800,0.41
5900,0.43
6000,0.19
6100,0.31
6200,0.26
6300,0.17
6400,0.17
6500,0.25
6600,0.59
6700,0.05
6800,0.47
6900,0.15
7000,0.18
7100,0.34
7200,0.35
7300,0.2
7400,0.38
7500,0.3
7600,0.26
7700,0.18
7800,0.26
7900,0.0
8000,0.32
8100,0.47
8200,0.27
8300,0.15
8400,0.19
8500,0.0
8600,0.2
8700,0.29
8800,0.41
8900,0.2
9000,0.38
9100,0.26
9200,0.21
9300,0.39
9400,0.32
9500,0.18
9600,0.27
9700,0.16
9800,0.31
9900,0.24
10000,0.37
10100,0.33
10200,0.48
10300,0.51
10400,0.17
10500,0.29
10600,0.2
10700,0.19
10800,0.32
10900,0.3
11000,0.42
11100,0.31
11200,0.24
11300,0.23
11400,0.22
11500,0.26
11600,0.49
11700,0.59
11800,0.34
11900,0.29
12000,0.31
12100,0.39
12200,0.27
12300,0.46
12400,0.54
12500,0.4
12600,0.2
12700,0.26
12800,0.25
12900,0.26
13000,0.31
13100,0.14
13200,0.36
13300,0.35
13400,0.66
13500,0.7
13600,0.39
13700,0.33
13800,0.26
13900,0.33
14000,0.25
14100,0.53
14200,0.39
14300,0.4
14400,0.52
14500,0.57
14600,0.36
14700,0.24
14800,0.33
14900,0.39
15000,0.35
15100,0.35
15200,0.46
15300,0.41
15400,0.31
15500,0.56
15600,0.11
15700,0.56
15800,0.06
15900,0.61
16000,0.43
16100,0.43
16200,0.1
16300,0.35
16400,0.37
16500,0.35
16600,0.44
16700,0.4
16800,0.19
16900,0.62
17000,0.44
17100,0.61
17200,0.4
17300,0.52
17400,0.18
17500,0.41
17600,0.45
17700,0.4
17800,0.41
17900,0.71
18000,0.62
18100,0.68
18200,0.39
18300,0.41
18400,0.68
18500,0.58
18600,0.42
18700,0.47
18800,0.25
18900,0.45
19000,0.68
19100,0.46
19200,0.6
19300,0.46
19400,0.35
19500,0.3
19600,0.46
19700,0.45
19800,0.73
19900,0.33
20000,0.45
20100,0.52
20200,0.47
20300,0.75
20400,0.7
20500,0.57
20600,0.47
20700,0.53
20800,0.58
20900,0.62
21000,0.63
21100,0.64
21200,0.48
21300,0.6
21400,0.6
21500,0.3
21600,0.78
21700,0.55
21800,0.51
21900,0.59
22000,0.53
22100,0.68
22200,0.4
22300,0.57
22400,0.38
22500,0.68
22600,0.6
22700,0.58
22800,0.35
22900,0.32
23000,0.7
23100,0.42
23200,0.33
23300,0.55
23400,0.43
23500,0.62
23600,0.65
23700,0.6
23800,0.63
23900,0.64
24000,0.59
24100,0.65
24200,0.47
24300,0.42
24400,0.6
24500,0.53
24600,0.63
24700,0.68
24800,0.53
24900,0.61
25000,0.62
