step,avg_score
100,0.0
200,0.0
300,0.11
400,0.04
500,0.0
600,0.24
700,0.05
800,0.19
900,0.22
1000,0.12
1100,0.37
1200,0.36
1300,0.38
1400,0.19
1500,0.0
1600,0.2
1700,0.07
1800,0.04
1900,0.17
2000,0.5
2100,0.27
2200,0.11
2300,0.31
2400,0.0
2500,0.51
2600,0.13
2700,0.19
2800,0.22
2900,0.47
3000,0.26
3100,0.0
3200,0.09
3300,0.26
3400,0.0
3500,0.28
3600,0.3
3700,0.17
3800,0.14
3900,0.3
4000,0.2
4100,0.28
4200,0.32
4300,0.39
4400,0.03
4500,0.09
4600,0.17
4700,0.13
4800,0.14
4900,0.59
5000,0.0
5100,0.27
5200,0.38
5300,0.25
5400,0.22
5500,0.34
5600,0.28
5700,0.14
5800,0.16
5900,0.1
6000,0.36
6100,0.36
6200,0.47
6300,0.16
6400,0.09
6500,0.04
6600,0.13
6700,0.08
6800,0.17
6900,0.28
7000,0.44
7100,0.21
7200,0.44
7300,0.26
7400,0.36
7500,0.42
7600,0.15
7700,0.14
7800,0.26
7900,0.03
8000,0.29
8100,0.38
8200,0.51
8300,0.29
8400,0.3
8500,0.45
8600,0.3
8700,0.19
8800,0.35
8900,0.37
9000,0.58
9100,0.25
9200,0.49
9300,0.41
9400,0.36
9500,0.54
9600,0.34
9700,0.69
9800,0.39
9900,0.29
10000,0.24
10100,0.37
10200,0.13
10300,0.33
10400,0.63
10500,0.37
10600,0.5
10700,0.42
10800,0.48
10900,0.34
11000,0.56
11100,0.65
11200,0.28
11300,0.5
11400,0.43
11500,0.57
11600,0.62
11700,0.43
11800,0.39
11900,0.44
12000,0.69
12100,0.28
12200,0.48
12300,0.37
12400,0.54
12500,0.3
12600,0.4
12700,0.24
12800,0.4
12900,0.48
13000,0.32
13100,0.44
13200,0.54
13300,0.52
13400,0.32
13500,0.53
13600,0.23
13700,0.54
13800,0.24
13900,0.55
14000,0.23
14100,0.58
14200,0.52
14300,0.6
14400,0.59
14500,0.28
14600,0.42
14700,0.59
14800,0.31
14900,0.66
15000,0.51
15100,0.53
15200,0.28
15300,0.53
15400,0.52
15500,0.58
15600,0.44
15700,0.64
15800,0.52
15900,0.52
16000,0.28
16100,0.7
16200,0.5
16300,0.6
16400,0.56
16500,0.6
16600,0.22
16700,0.36
16800,0.51
16900,0.49
17000,0.61
17100,0.45
17200,0.37
17300,0.61
17400,0.45
17500,0.43
17600,0.6
17700,0.61
17800,0.4
17900,0.42
18000,0.65
18100,0.69
18200,0.59
18300,0.59
18400,0.58
18500,0.67
18600,0.64
18700,0.62
18800,0.75
18900,0.51
19000,0.62
19100,0.57
19200,0.57
19300,0.51
19400,0.64
19500,0.74
19600,0.5
19700,0.61
19800,0.47
19900,0.61
20000,0.68
20100,0.69
20200,0.79
20300,0.67
20400,0.61
20500,0.58
20600,0.64
20700,0.46
20800,0.53
20900,0.35
21000,0.5
21100,0.33
21200,0.41
21300,0.65
21400,0.63
21500,0.72
21600,0.72
21700,0.69
21800,0.7
21900,0.51
22000,0.76
22100,0.51
22200,0.38
22300,0.78
22400,0.37
22500,0.6
22600,0.53
22700,0.55
22800,0.54
22900,0.47
23000,0.72
23100,0.68
23200,0.28
23300,0.52
23400,0.66
23500,0.7
23600,0.59
23700,0.48
23800,0.53
23900,0.43
24000,0.45
24100,0.56
24200,0.62
24300,0.28
24400,0.38
24500,0.67
24600,0.66
24700,0.73
24800,0.61
24900,0.69
25000,0.51
