step,avg_score
100,0.06
200,0.56
300,0.45
400,0.51
500,0.38
600,0.55
700,0.59
800,0.79
900,0.37
1000,0.39
1100,0.33
1200,0.54
1300,0.51
1400,0.66
1500,0.55
1600,0.53
1700,0.54
1800,0.49
1900,0.51
2000,0.37
2100,0.58
2200,0.22
2300,0.32
2400,0.4
2500,0.65
2600,0.6
2700,0.55
2800,0.63
2900,0.32
3000,0.65
3100,0.68
3200,0.59
3300,0.51
3400,0.49
3500,0.62
3600,0.69
3700,0.19
3800,0.4
3900,0.41
4000,0.37
4100,0.53
4200,0.61
4300,0.67
4400,0.79
4500,0.8
4600,0.67
4700,0.58
4800,0.44
4900,0.8
5000,0.54
5100,0.62
5200,0.45
5300,0.48
5400,0.57
5500,0.63
5600,0.79
5700,0.6
5800,0.68
5900,0.63
6000,0.61
6100,0.63
6200,0.71
6300,0.75
6400,0.53
6500,0.51
6600,0.67
6700,0.61
6800,0.83
6900,0.57
7000,0.79
7100,0.73
7200,0.55
7300,0.34
7400,0.71
7500,0.58
7600,0.7
7700,0.53
7800,0.53
7900,0.64
8000,0.74
8100,0.59
8200,0.52
8300,0.59
8400,0.63
8500,0.57
8600,0.63
8700,0.47
8800,0.58
8900,0.79
9000,0.49
9100,0.45
9200,0.76
9300,0.78
9400,0.8
9500,0.66
9600,0.41
9700,0.48
9800,0.7
9900,0.65
10000,0.43
10100,0.68
10200,0.67
10300,0.76
10400,0.57
10500,0.69
10600,0.48
10700,0.74
10800,0.66
10900,0.59
11000,0.8
11100,0.64
11200,0.69
11300,0.5
11400,0.71
11500,0.54
11600,0.83
11700,0.56
11800,0.57
11900,0.6
12000,0.75
12100,0.67
12200,0.73
12300,0.71
12400,0.73
12500,0.54
12600,0.34
12700,0.57
12800,0.52
12900,0.59
13000,0.76
13100,0.64
13200,0.62
13300,0.74
13400,0.7
13500,0.7
13600,0.54
13700,0.64
13800,0.66
13900,0.74
14000,0.75
14100,0.74
14200,0.76
14300,0.6
14400,0.59
14500,0.73
14600,0.53
14700,0.7
14800,0.82
14900,0.51
15000,0.62
15100,0.73
15200,0.68
15300,0.57
15400,0.7
15500,0.83
15600,0.75
15700,0.66
15800,0.8
15900,0.56
16000,0.78
16100,0.59
16200,0.76
16300,0.65
16400,0.78
16500,0.79
16600,0.76
16700,0.8
16800,0.7
16900,0.64
17000,0.69
17100,0.85
17200,0.77
17300,0.76
17400,0.66
17500,0.74
17600,0.77
17700,0.66
17800,0.77
17900,0.65
18000,0.81
18100,0.66
18200,0.57
18300,0.84
18400,0.62
18500,0.73
18600,0.85
18700,0.63
18800,0.63
18900,0.68
19000,0.63
19100,0.72
19200,0.83
19300,0.71
19400,0.74
19500,0.76
19600,0.75
19700,0.74
19800,0.67
19900,0.7
20000,0.74
20100,0.61
20200,0.75
20300,0.86
20400,0.78
20500,0.76
20600,0.82
20700,0.79
20800,0.8
20900,0.69
21000,0.79
21100,0.68
21200,0.64
21300,0.68
21400,0.7
21500,0.82
21600,0.78
21700,0.77
21800,0.79
21900,0.83
22000,0.81
22100,0.79
22200,0.78
22300,0.73
22400,0.64
22500,0.79
22600,0.75
22700,0.71
22800,0.86
22900,0.67
23000,0.79
23100,0.7
23200,0.61
23300,0.64
23400,0.9
23500,0.78
23600,0.71
23700,0.79
23800,0.85
23900,0.84
24000,0.81
24100,0.79
24200,0.59
24300,0.83
24400,0.81
24500,0.85
24600,0.82
24700,0.82
24800,0.8
24900,0.87
25000,0.67
25100,0.62
25200,0.62
25300,0.72
25400,0.82
25500,0.72
25600,0.85
25700,0.8
25800,0.84
25900,0.79
26000,0.81
26100,0.75
26200,0.81
26300,0.69
26400,0.89
26500,0.78
26600,0.77
26700,0.73
26800,0.77
26900,0.67
27000,0.74
27100,0.86
27200,0.86
27300,0.69
27400,0.74
27500,0.78
27600,0.73
27700,0.82
27800,0.77
27900,0.79
28000,0.79
28100,0.84
28200,0.83
28300,0.82
28400,0.82
28500,0.75
28600,0.79
28700,0.76
28800,0.78
28900,0.86
29000,0.9
29100,0.76
29200,0.83
29300,0.82
29400,0.78
29500,0.9
29600,0.74
29700,0.85
29800,0.87
29900,0.8
30000,0.86
