step,avg_score
100,0.59
200,0.37
300,0.72
400,0.49
500,0.61
600,0.55
700,0.45
800,0.58
900,0.54
1000,0.41
1100,0.72
1200,0.57
1300,0.67
1400,0.72
1500,0.55
1600,0.65
1700,0.71
1800,0.52
1900,0.78
2000,0.47
2100,0.72
2200,0.53
2300,0.71
2400,0.72
2500,0.7
2600,0.62
2700,0.72
2800,0.72
2900,0.82
3000,0.61
3100,0.65
3200,0.41
3300,0.59
3400,0.45
3500,0.6
3600,0.7
3700,0.57
3800,0.83
3900,0.7
4000,0.62
4100,0.49
4200,0.72
4300,0.58
4400,0.68
4500,0.84
4600,0.47
4700,0.69
4800,0.77
4900,0.65
5000,0.66
5100,0.74
5200,0.79
5300,0.76
5400,0.7
5500,0.67
5600,0.74
5700,0.8
5800,0.51
5900,0.72
6000,0.59
6100,0.84
6200,0.69
6300,0.7
6400,0.64
6500,0.76
6600,0.91
6700,0.62
6800,0.8
6900,0.8
7000,0.72
7100,0.67
7200,0.82
7300,0.63
7400,0.79
7500,0.6
7600,0.51
7700,0.52
7800,0.78
7900,0.66
8000,0.7
8100,0.71
8200,0.78
8300,0.63
8400,0.65
8500,0.6
8600,0.62
8700,0.57
8800,0.79
8900,0.87
9000,0.81
9100,0.7
9200,0.8
9300,0.79
9400,0.61
9500,0.61
9600,0.67
9700,0.81
9800,0.67
9900,0.77
10000,0.73
10100,0.69
10200,0.59
10300,0.83
10400,0.79
10500,0.59
10600,0.73
10700,0.78
10800,0.72
10900,0.69
11000,0.82
11100,0.74
11200,0.66
11300,0.76
11400,0.83
11500,0.68
11600,0.81
11700,0.8
11800,0.83
11900,0.81
12000,0.83
12100,0.89
12200,0.73
12300,0.7
12400,0.82
12500,0.79
12600,0.71
12700,0.78
12800,0.78
12900,0.73
13000,0.8
13100,0.8
13200,0.72
13300,0.76
13400,0.8
13500,0.72
13600,0.7
13700,0.78
13800,0.62
13900,0.79
14000,0.71
14100,0.72
14200,0.83
14300,0.78
14400,0.8
14500,0.72
14600,0.85
14700,0.67
14800,0.76
14900,0.69
15000,0.83
15100,0.84
15200,0.86
15300,0.87
15400,0.75
15500,0.82
15600,0.86
15700,0.76
15800,0.69
15900,0.81
16000,0.76
16100,0.83
16200,0.92
16300,0.77
16400,0.86
16500,0.77
16600,0.77
16700,0.87
16800,0.66
16900,0.67
17000,0.78
17100,0.78
17200,0.82
17300,0.89
17400,0.84
17500,0.79
17600,0.8
17700,0.84
17800,0.7
17900,0.92
18000,0.88
18100,0.84
18200,0.77
18300,0.81
18400,0.73
18500,0.82
18600,0.7
18700,0.86
18800,0.76
18900,0.89
19000,0.82
19100,0.85
19200,0.76
19300,0.75
19400,0.76
19500,0.83
19600,0.81
19700,0.84
19800,0.83
19900,0.86
20000,0.8
20100,0.85
20200,0.75
20300,0.86
20400,0.84
20500,0.84
20600,0.74
20700,0.75
20800,0.83
20900,0.72
21000,0.87
21100,0.87
21200,0.85
21300,0.85
21400,0.87
21500,0.81
21600,0.86
21700,0.81
21800,0.81
21900,0.84
22000,0.81
22100,0.88
22200,0.72
22300,0.75
22400,0.8
22500,0.77
22600,0.84
22700,0.87
22800,0.86
22900,0.73
23000,0.82
23100,0.76
23200,0.88
23300,0.81
23400,0.87
23500,0.76
23600,0.78
23700,0.86
23800,0.9
23900,0.79
24000,0.79
24100,0.79
24200,0.83
24300,0.86
24400,0.91
24500,0.78
24600,0.83
24700,0.86
24800,0.79
24900,0.85
25000,0.89
25100,0.87
25200,0.84
25300,0.79
25400,0.79
25500,0.79
25600,0.81
25700,0.87
25800,0.84
25900,0.88
26000,0.81
26100,0.73
26200,0.8
26300,0.81
26400,0.72
26500,0.85
26600,0.81
26700,0.82
26800,0.88
26900,0.86
27000,0.85
27100,0.88
27200,0.87
27300,0.8
27400,0.85
27500,0.71
27600,0.83
27700,0.86
27800,0.81
27900,0.86
28000,0.84
28100,0.85
28200,0.85
28300,0.76
28400,0.81
28500,0.82
28600,0.74
28700,0.67
28800,0.85
28900,0.7
29000,0.84
29100,0.7
29200,0.75
29300,0.88
29400,0.86
29500,0.8
29600,0.74
29700,0.86
29800,0.79
29900,0.85
30000,0.84
