step,avg_score
100,0.44
200,0.48
300,0.11
400,0.81
500,0.74
600,0.68
700,0.35
800,0.64
900,0.43
1000,0.64
1100,0.3
1200,0.47
1300,0.5
1400,0.3
1500,0.47
1600,0.67
1700,0.3
1800,0.2
1900,0.19
2000,0.58
2100,0.49
2200,0.68
2300,0.37
2400,0.38
2500,0.42
2600,0.54
2700,0.19
2800,0.34
2900,0.3
3000,0.61
3100,0.32
3200,0.63
3300,0.21
3400,0.17
3500,0.6
3600,0.49
3700,0.23
3800,0.35
3900,0.33
4000,0.56
4100,0.36
4200,0.4
4300,0.46
4400,0.35
4500,0.35
4600,0.66
4700,0.38
4800,0.18
4900,0.35
5000,0.17
5100,0.39
5200,0.56
5300,0.49
5400,0.36
5500,0.52
5600,0.37
5700,0.6
5800,0.47
5900,0.52
6000,0.43
6100,0.57
6200,0.36
6300,0.71
6400,0.21
6500,0.73
6600,0.57
6700,0.37
6800,0.66
6900,0.48
7000,0.57
7100,0.46
7200,0.53
7300,0.43
7400,0.63
7500,0.68
7600,0.53
7700,0.62
7800,0.68
7900,0.4
8000,0.73
8100,0.77
8200,0.69
8300,0.59
8400,0.7
8500,0.52
8600,0.64
8700,0.54
8800,0.5
8900,0.7
9000,0.75
9100,0.87
9200,0.73
9300,0.56
9400,0.78
9500,0.61
9600,0.7
9700,0.81
9800,0.63
9900,0.69
10000,0.74
10100,0.42
10200,0.83
10300,0.84
10400,0.62
10500,0.56
10600,0.82
10700,0.69
10800,0.88
10900,0.91
11000,0.88
11100,0.68
11200,0.74
11300,0.86
11400,0.91
11500,0.91
11600,0.88
11700,0.83
11800,0.81
11900,0.89
12000,0.64
12100,0.78
12200,0.67
12300,0.87
12400,0.87
12500,0.84
12600,0.65
12700,0.74
12800,0.9
12900,0.88
13000,0.83
13100,0.94
13200,0.85
13300,0.88
13400,0.77
13500,0.93
13600,0.82
13700,0.82
13800,0.93
13900,0.77
14000,0.64
14100,0.9
14200,0.82
14300,0.71
14400,0.82
14500,0.93
14600,0.91
14700,0.86
14800,0.86
14900,0.89
15000,0.88
15100,0.95
15200,0.8
15300,0.73
15400,0.96
15500,0.84
15600,0.85
15700,0.88
15800,0.93
15900,0.76
16000,0.93
16100,0.84
16200,0.84
16300,0.83
16400,0.92
16500,0.93
16600,0.79
16700,0.93
16800,0.93
16900,0.85
17000,0.89
17100,0.77
17200,0.91
17300,0.91
17400,0.9
17500,0.89
17600,0.76
17700,0.88
17800,0.92
17900,0.91
18000,0.87
18100,0.81
18200,0.72
18300,0.92
18400,0.92
18500,0.9
18600,0.86
18700,0.9
18800,0.93
18900,0.78
19000,0.94
19100,0.78
19200,0.93
19300,0.88
19400,0.7
19500,0.89
19600,0.86
19700,0.82
19800,0.91
19900,0.9
20000,0.82
20100,0.92
20200,0.7
20300,0.94
20400,0.84
20500,0.93
20600,0.91
20700,0.87
20800,0.94
20900,0.91
21000,0.84
21100,0.93
21200,0.89
21300,0.94
21400,0.88
21500,0.9
21600,0.9
21700,0.87
21800,0.84
21900,0.8
22000,0.93
22100,0.93
22200,0.85
22300,0.83
22400,0.87
22500,0.92
22600,0.85
22700,0.93
22800,0.95
22900,0.95
23000,0.91
23100,0.92
23200,0.86
23300,0.89
23400,0.9
23500,0.84
23600,0.9
23700,0.85
23800,0.91
23900,0.95
24000,0.88
24100,0.92
24200,0.92
24300,0.91
24400,0.95
24500,0.94
24600,0.79
24700,0.86
24800,0.87
24900,0.93
25000,0.72
