step,avg_score
100,0.45
200,0.62
300,0.63
400,0.5
500,0.59
600,0.6
700,0.35
800,0.51
900,0.44
1000,0.42
1100,0.63
1200,0.47
1300,0.64
1400,0.69
1500,0.73
1600,0.47
1700,0.71
1800,0.56
1900,0.47
2000,0.44
2100,0.27
2200,0.37
2300,0.38
2400,0.71
2500,0.46
2600,0.55
2700,0.65
2800,0.7
2900,0.64
3000,0.61
3100,0.55
3200,0.74
3300,0.65
3400,0.73
3500,0.74
3600,0.53
3700,0.63
3800,0.56
3900,0.6
4000,0.74
4100,0.5
4200,0.66
4300,0.75
4400,0.59
4500,0.77
4600,0.79
4700,0.76
4800,0.56
4900,0.54
5000,0.72
5100,0.66
5200,0.61
5300,0.84
5400,0.68
5500,0.49
5600,0.69
5700,0.79
5800,0.78
5900,0.76
6000,0.75
6100,0.63
6200,0.75
6300,0.72
6400,0.75
6500,0.81
6600,0.8
6700,0.63
6800,0.57
6900,0.61
7000,0.67
7100,0.7
7200,0.71
7300,0.68
7400,0.75
7500,0.78
7600,0.74
7700,0.8
7800,0.5
7900,0.59
8000,0.75
8100,0.69
8200,0.71
8300,0.69
8400,0.6
8500,0.61
8600,0.66
8700,0.63
8800,0.68
8900,0.77
9000,0.66
9100,0.84
9200,0.75
9300,0.77
9400,0.81
9500,0.68
9600,0.61
9700,0.83
9800,0.73
9900,0.57
10000,0.54
10100,0.78
10200,0.76
10300,0.67
10400,0.74
10500,0.78
10600,0.8
10700,0.8
10800,0.8
10900,0.77
11000,0.78
11100,0.7
11200,0.57
11300,0.78
11400,0.87
11500,0.73
11600,0.81
11700,0.77
11800,0.79
11900,0.78
12000,0.79
12100,0.81
12200,0.73
12300,0.72
12400,0.75
12500,0.8
12600,0.74
12700,0.8
12800,0.81
12900,0.83
13000,0.73
13100,0.79
13200,0.67
13300,0.91
13400,0.82
13500,0.84
13600,0.72
13700,0.85
13800,0.73
13900,0.77
14000,0.83
14100,0.83
14200,0.74
14300,0.72
14400,0.79
14500,0.8
14600,0.86
14700,0.72
14800,0.92
14900,0.72
15000,0.79
15100,0.7
15200,0.68
15300,0.89
15400,0.81
15500,0.8
15600,0.61
15700,0.81
15800,0.75
15900,0.72
16000,0.76
16100,0.81
16200,0.82
16300,0.7
16400,0.81
16500,0.88
16600,0.79
16700,0.82
16800,0.85
16900,0.76
17000,0.88
17100,0.8
17200,0.77
17300,0.79
17400,0.92
17500,0.9
17600,0.8
17700,0.81
17800,0.85
17900,0.85
18000,0.91
18100,0.81
18200,0.71
18300,0.87
18400,0.81
18500,0.79
18600,0.82
18700,0.64
18800,0.85
18900,0.8
19000,0.84
19100,0.84
19200,0.8
19300,0.87
19400,0.84
19500,0.76
19600,0.86
19700,0.8
19800,0.84
19900,0.87
20000,0.78
20100,0.75
20200,0.8
20300,0.68
20400,0.8
20500,0.78
20600,0.8
20700,0.81
20800,0.84
20900,0.77
21000,0.79
21100,0.8
21200,0.84
21300,0.78
21400,0.85
21500,0.83
21600,0.83
21700,0.8
21800,0.78
21900,0.83
22000,0.77
22100,0.78
22200,0.86
22300,0.86
22400,0.83
22500,0.77
22600,0.8
22700,0.86
22800,0.78
22900,0.77
23000,0.87
23100,0.78
23200,0.87
23300,0.65
23400,0.88
23500,0.9
23600,0.78
23700,0.85
23800,0.76
23900,0.84
24000,0.76
24100,0.85
24200,0.84
24300,0.84
24400,0.79
24500,0.78
24600,0.82
24700,0.85
24800,0.76
24900,0.75
25000,0.76
25100,0.83
25200,0.84
25300,0.79
25400,0.89
25500,0.86
25600,0.86
25700,0.82
25800,0.77
25900,0.82
26000,0.82
26100,0.79
26200,0.84
26300,0.82
26400,0.83
26500,0.75
26600,0.84
26700,0.83
26800,0.76
26900,0.86
27000,0.88
27100,0.87
27200,0.84
27300,0.73
27400,0.91
27500,0.75
27600,0.82
27700,0.85
27800,0.86
27900,0.87
28000,0.89
28100,0.86
28200,0.82
28300,0.74
28400,0.88
28500,0.83
28600,0.85
28700,0.9
28800,0.85
28900,0.85
29000,0.9
29100,0.91
29200,0.85
29300,0.85
29400,0.8
29500,0.89
29600,0.7
29700,0.83
29800,0.91
29900,0.88
30000,0.84
