step,avg_score
100,0.49
200,0.48
300,0.36
400,0.43
500,0.23
600,0.66
700,0.54
800,0.59
900,0.77
1000,0.31
1100,0.58
1200,0.49
1300,0.53
1400,0.6
1500,0.53
1600,0.55
1700,0.59
1800,0.57
1900,0.34
2000,0.42
2100,0.48
2200,0.26
2300,0.56
2400,0.51
2500,0.5
2600,0.58
2700,0.37
2800,0.58
2900,0.58
3000,0.37
3100,0.6
3200,0.76
3300,0.56
3400,0.66
3500,0.33
3600,0.78
3700,0.36
3800,0.58
3900,0.6
4000,0.73
4100,0.45
4200,0.43
4300,0.51
4400,0.57
4500,0.6
4600,0.65
4700,0.7
4800,0.83
4900,0.53
5000,0.28
5100,0.56
5200,0.6
5300,0.69
5400,0.75
5500,0.51
5600,0.54
5700,0.83
5800,0.53
5900,0.47
6000,0.6
6100,0.28
6200,0.7
6300,0.6
6400,0.61
6500,0.53
6600,0.69
6700,0.54
6800,0.88
6900,0.61
7000,0.62
7100,0.44
7200,0.59
7300,0.64
7400,0.49
7500,0.61
7600,0.61
7700,0.65
7800,0.85
7900,0.85
8000,0.71
8100,0.65
8200,0.8
8300,0.64
8400,0.76
8500,0.51
8600,0.67
8700,0.6
8800,0.87
8900,0.85
9000,0.72
9100,0.71
9200,0.68
9300,0.74
9400,0.75
9500,0.71
9600,0.75
9700,0.67
9800,0.57
9900,0.62
10000,0.79
10100,0.78
10200,0.63
10300,0.56
10400,0.81
10500,0.76
10600,0.71
10700,0.79
10800,0.78
10900,0.65
11000,0.7
11100,0.43
11200,0.68
11300,0.71
11400,0.73
11500,0.81
11600,0.82
11700,0.81
11800,0.67
11900,0.66
12000,0.72
12100,0.9
12200,0.66
12300,0.72
12400,0.61
12500,0.5
12600,0.79
12700,0.74
12800,0.83
12900,0.76
13000,0.43
13100,0.71
13200,0.7
13300,0.63
13400,0.77
13500,0.88
13600,0.66
13700,0.67
13800,0.51
13900,0.91
14000,0.72
14100,0.65
14200,0.66
14300,0.75
14400,0.82
14500,0.7
14600,0.78
14700,0.74
14800,0.85
14900,0.87
15000,0.6
15100,0.8
15200,0.7
15300,0.8
15400,0.7
15500,0.86
15600,0.54
15700,0.75
15800,0.84
15900,0.81
16000,0.62
16100,0.76
16200,0.7
16300,0.66
16400,0.55
16500,0.85
16600,0.6
16700,0.74
16800,0.66
16900,0.75
17000,0.8
17100,0.74
17200,0.74
17300,0.61
17400,0.77
17500,0.75
17600,0.57
17700,0.75
17800,0.79
17900,0.7
18000,0.74
18100,0.81
18200,0.75
18300,0.79
18400,0.77
18500,0.73
18600,0.73
18700,0.87
18800,0.9
18900,0.71
19000,0.78
19100,0.82
19200,0.69
19300,0.86
19400,0.76
19500,0.74
19600,0.86
19700,0.77
19800,0.75
19900,0.83
20000,0.76
20100,0.68
20200,0.82
20300,0.56
20400,0.8
20500,0.81
20600,0.88
20700,0.83
20800,0.86
20900,0.74
21000,0.82
21100,0.83
21200,0.7
21300,0.9
21400,0.83
21500,0.7
21600,0.76
21700,0.85
21800,0.61
21900,0.86
22000,0.77
22100,0.65
22200,0.83
22300,0.76
22400,0.7
22500,0.8
22600,0.82
22700,0.87
22800,0.77
22900,0.81
23000,0.74
23100,0.69
23200,0.67
23300,0.67
23400,0.81
23500,0.82
23600,0.74
23700,0.77
23800,0.71
23900,0.73
24000,0.81
24100,0.73
24200,0.75
24300,0.9
24400,0.81
24500,0.84
24600,0.83
24700,0.8
24800,0.89
24900,0.76
25000,0.83
25100,0.82
25200,0.78
25300,0.72
25400,0.83
25500,0.75
25600,0.69
25700,0.87
25800,0.79
25900,0.82
26000,0.9
26100,0.82
26200,0.81
26300,0.76
26400,0.8
26500,0.84
26600,0.7
26700,0.69
26800,0.81
26900,0.78
27000,0.81
27100,0.67
27200,0.85
27300,0.76
27400,0.8
27500,0.8
27600,0.69
27700,0.82
27800,0.79
27900,0.87
28000,0.76
28100,0.86
28200,0.75
28300,0.85
28400,0.82
28500,0.8
28600,0.78
28700,0.84
28800,0.86
28900,0.75
29000,0.7
29100,0.74
29200,0.72
29300,0.79
29400,0.87
29500,0.82
29600,0.79
29700,0.69
29800,0.81
29900,0.84
30000,0.88
