step,avg_score
100,0.28
200,0.36
300,0.71
400,0.39
500,0.36
600,0.62
700,0.58
800,0.45
900,0.63
1000,0.44
1100,0.51
1200,0.5
1300,0.79
1400,0.47
1500,0.66
1600,0.74
1700,0.52
1800,0.6
1900,0.65
2000,0.56
2100,0.61
2200,0.72
2300,0.6
2400,0.63
2500,0.45
2600,0.7
2700,0.58
2800,0.63
2900,0.58
3000,0.8
3100,0.62
3200,0.63
3300,0.48
3400,0.67
3500,0.79
3600,0.44
3700,0.54
3800,0.67
3900,0.67
4000,0.44
4100,0.68
4200,0.62
4300,0.56
4400,0.66
4500,0.44
4600,0.78
4700,0.74
4800,0.52
4900,0.58
5000,0.64
5100,0.77
5200,0.66
5300,0.55
5400,0.64
5500,0.72
5600,0.74
5700,0.55
5800,0.6
5900,0.68
6000,0.6
6100,0.7
6200,0.43
6300,0.62
6400,0.57
6500,0.68
6600,0.62
6700,0.79
6800,0.66
6900,0.76
7000,0.58
7100,0.59
7200,0.64
7300,0.65
7400,0.8
7500,0.58
7600,0.79
7700,0.69
7800,0.73
7900,0.76
8000,0.59
8100,0.77
8200,0.72
8300,0.83
8400,0.76
8500,0.61
8600,0.69
8700,0.51
8800,0.65
8900,0.57
9000,0.83
9100,0.74
9200,0.56
9300,0.7
9400,0.72
9500,0.62
9600,0.83
9700,0.66
9800,0.69
9900,0.81
10000,0.76
10100,0.76
10200,0.75
10300,0.56
10400,0.75
10500,0.74
10600,0.68
10700,0.82
10800,0.89
10900,0.58
11000,0.8
11100,0.8
11200,0.58
11300,0.82
11400,0.57
11500,0.76
11600,0.85
11700,0.59
11800,0.76
11900,0.52
12000,0.76
12100,0.68
12200,0.74
12300,0.71
12400,0.72
12500,0.64
12600,0.72
12700,0.74
12800,0.69
12900,0.75
13000,0.65
13100,0.76
13200,0.73
13300,0.83
13400,0.85
13500,0.64
13600,0.7
13700,0.79
13800,0.71
13900,0.78
14000,0.7
14100,0.71
14200,0.69
14300,0.57
14400,0.54
14500,0.61
14600,0.71
14700,0.61
14800,0.76
14900,0.62
15000,0.77
15100,0.81
15200,0.71
15300,0.79
15400,0.78
15500,0.74
15600,0.77
15700,0.75
15800,0.63
15900,0.79
16000,0.65
16100,0.83
16200,0.74
16300,0.8
16400,0.7
16500,0.74
16600,0.85
16700,0.65
16800,0.77
16900,0.78
17000,0.82
17100,0.84
17200,0.77
17300,0.72
17400,0.86
17500,0.77
17600,0.86
17700,0.78
17800,0.76
17900,0.77
18000,0.89
18100,0.82
18200,0.77
18300,0.74
18400,0.69
18500,0.73
18600,0.66
18700,0.81
18800,0.88
18900,0.72
19000,0.79
19100,0.81
19200,0.82
19300,0.72
19400,0.69
19500,0.79
19600,0.75
19700,0.8
19800,0.85
19900,0.78
20000,0.81
20100,0.8
20200,0.76
20300,0.68
20400,0.85
20500,0.85
20600,0.62
20700,0.82
20800,0.84
20900,0.79
21000,0.81
21100,0.77
21200,0.77
21300,0.86
21400,0.83
21500,0.83
21600,0.83
21700,0.74
21800,0.8
21900,0.79
22000,0.85
22100,0.77
22200,0.86
22300,0.8
22400,0.83
22500,0.88
22600,0.76
22700,0.79
22800,0.73
22900,0.81
23000,0.73
23100,0.77
23200,0.84
23300,0.71
23400,0.79
23500,0.84
23600,0.79
23700,0.79
23800,0.88
23900,0.81
24000,0.76
24100,0.87
24200,0.83
24300,0.76
24400,0.85
24500,0.83
24600,0.86
24700,0.79
24800,0.78
24900,0.8
25000,0.86
25100,0.76
25200,0.65
25300,0.77
25400,0.82
25500,0.88
25600,0.88
25700,0.83
25800,0.78
25900,0.7
26000,0.79
26100,0.86
26200,0.83
26300,0.8
26400,0.83
26500,0.79
26600,0.75
26700,0.8
26800,0.81
26900,0.82
27000,0.67
27100,0.85
27200,0.77
27300,0.87
27400,0.88
27500,0.82
27600,0.8
27700,0.81
27800,0.84
27900,0.92
28000,0.88
28100,0.75
28200,0.88
28300,0.83
28400,0.83
28500,0.78
28600,0.92
28700,0.79
28800,0.78
28900,0.9
29000,0.84
29100,0.82
29200,0.85
29300,0.79
29400,0.88
29500,0.84
29600,0.78
29700,0.81
29800,0.81
29900,0.88
30000,0.88
